,lat,lon,zip
1703,37.939765,-120.188046,95379
1704,37.474396,-120.875917,95380
1705,37.528476,-120.853313,95382
1706,38.11276,-120.225746,95383
1707,37.61074,-121.24733,95385
1708,37.667405,-120.629404,95386
1709,37.41467,-120.586787,95388
1710,37.626489,-119.68128,95389
1711,37.768222,-121.60951,95391
1712,38.449137,-122.793752,95401
1713,38.503684,-122.754057,95403
1714,38.525733,-122.690443,95404
1715,38.437114,-122.665993,95405
1716,38.393301,-122.745048,95407
1717,38.468829,-122.580724,95409
1718,39.199469,-123.702253,95410
1719,38.713421,-123.349777,95412
1720,39.015251,-123.370756,95415
1721,39.68979,-123.610022,95417
1722,39.366146,-123.804985,95420
1723,38.628217,-123.160834,95421
1724,38.973012,-122.623922,95422
1725,39.064446,-122.626701,95423
1726,38.823058,-123.063891,95425
1727,39.244183,-123.563531,95427
1728,39.824803,-123.179609,95428
1729,39.72093,-123.300262,95429
1730,39.108252,-123.645121,95432
1731,38.486817,-122.90562,95436
1732,39.487185,-123.741963,95437
1733,38.493179,-122.777546,95439
1734,38.731694,-122.906768,95441
1735,38.371538,-122.487307,95442
1736,39.054011,-122.751253,95443
1737,38.433216,-122.869001,95444
1738,38.83252,-123.472532,95445
1739,38.527164,-123.007892,95446
1740,38.622985,-122.889122,95448
1741,38.936137,-123.119445,95449
1742,38.501363,-123.170879,95450
1743,38.922131,-122.789559,95451
1744,38.425523,-122.53521,95452
1745,39.045931,-122.941077,95453
1746,39.806096,-123.516147,95454
1747,39.258198,-123.76156,95456
1748,38.882973,-122.53272,95457
1749,39.161278,-122.745312,95458
1750,38.97664,-123.604802,95459
1751,39.305245,-123.748616,95460
1752,38.752774,-122.557196,95461
1753,38.462142,-123.018384,95462
1754,39.186791,-123.558382,95463
1755,39.128363,-122.849302,95464
1756,38.421934,-123.063911,95465
1757,39.081822,-123.504872,95466
1758,38.808264,-122.539952,95467
1759,38.918887,-123.605684,95468
1760,39.390917,-123.052841,95469
1761,39.31403,-123.249924,95470
1762,38.398815,-122.861923,95472
1763,38.249428,-122.466627,95476
1764,39.135023,-123.259338,95482
1765,39.225478,-122.922912,95485
1766,39.683707,-123.741609,95488
1767,39.492842,-123.340973,95490
1768,38.528079,-122.821349,95492
1769,39.184728,-122.969574,95493
1770,38.889651,-123.337821,95494
1771,40.798659,-124.151583,95501
1772,40.738322,-124.107619,95503
1773,40.141835,-123.681929,95511
1774,40.294713,-123.653473,95514
1775,40.959215,-124.051292,95519
1776,40.855694,-124.066898,95521
1777,40.825486,-124.049485,95524
1778,40.92143,-123.815266,95525
1779,40.459048,-123.673177,95526
1780,41.012258,-123.387964,95527
1781,40.496979,-123.930821,95528
1782,41.819578,-124.065667,95531
1783,40.523099,-124.326421,95536
1784,40.578828,-124.136869,95540
1785,40.080405,-123.783948,95542
1786,41.870812,-123.86277,95543
1787,41.093371,-123.673442,95546
1788,40.557483,-124.081215,95547
1789,41.593204,-124.045992,95548
1790,40.666676,-123.908383,95549
1791,40.781218,-123.826383,95550
1792,40.674987,-124.231146,95551
1793,40.202543,-123.228609,95552
1794,40.296384,-123.777138,95554
1795,41.241807,-123.913425,95555
1796,40.298264,-124.243071,95558
1797,40.167716,-123.826093,95560
1798,40.472423,-124.12184,95562
1799,40.79088,-124.204748,95564
1800,40.455186,-124.015198,95565
1801,41.950683,-124.097094,95567
1802,41.452689,-123.464813,95568
1803,40.377299,-123.854169,95569
1804,41.080058,-124.156283,95570
1805,40.914926,-123.668723,95573
1806,39.844682,-123.656929,95585
1807,39.96327,-123.775737,95587
1808,40.055796,-123.969269,95589
1809,40.123177,-123.446279,95595
1810,38.99003,-121.114408,95602
1811,38.915869,-121.080284,95603
1812,38.593521,-121.539867,95605
1813,38.756045,-122.195442,95606
1814,38.830465,-122.126907,95607
1815,38.62415,-121.324911,95608
1816,38.694908,-121.271771,95610
1817,38.384706,-121.578721,95612
1818,38.886238,-120.979699,95614
1819,38.318624,-121.554752,95615
1820,38.554133,-121.798467,95616
1821,38.543211,-121.6815,95618
1822,38.680605,-120.814261,95619
1823,38.412615,-121.756222,95620
1824,38.695705,-121.308299,95621
1825,38.603602,-120.85703,95623
1826,38.427507,-121.314899,95624
1827,38.732982,-121.468033,95626
1828,38.734513,-122.025346,95627
1829,38.652065,-121.25441,95628
1830,38.516472,-120.688508,95629
1831,38.666597,-121.141636,95630
1832,39.053461,-120.795632,95631
1833,38.274451,-121.259201,95632
1834,38.840217,-120.829757,95633
1835,38.936904,-120.772283,95634
1836,38.910748,-120.908621,95635
1837,38.621278,-120.383217,95636
1838,38.834124,-122.236908,95637
1839,38.313448,-121.123886,95638
1840,38.325248,-120.955787,95640
1841,38.140366,-121.589783,95641
1842,38.343033,-120.760921,95642
1843,38.884891,-121.778654,95645
1844,38.922812,-121.312005,95648
1845,38.809174,-121.171375,95650
1846,38.81782,-120.929272,95651
1847,38.662982,-121.401113,95652
1848,38.549228,-121.278598,95655
1849,38.881183,-121.169014,95658
1850,38.84223,-121.572164,95659
1851,38.678545,-121.379969,95660
1852,38.741074,-121.247693,95661
1853,38.689174,-121.218435,95662
1854,38.855808,-121.18232,95663
1855,38.801281,-121.037856,95664
1856,38.40065,-120.648463,95665
1857,38.52386,-120.376629,95666
1858,38.734925,-120.789952,95667
1859,38.833555,-121.498099,95668
1860,38.482619,-120.899472,95669
1861,38.604269,-121.280327,95670
1862,38.722374,-120.978633,95672
1863,38.689241,-121.459014,95673
1864,38.954164,-121.481859,95674
1865,38.791075,-121.234854,95677
1866,38.764021,-121.287501,95678
1867,38.995557,-121.353545,95681
1868,38.612129,-120.964522,95682
1869,38.511992,-121.09626,95683
1870,38.592309,-120.584657,95684
1871,38.434485,-120.761687,95685
1872,38.333133,-121.920151,95687
1873,38.408571,-122.022775,95688
1874,38.478864,-120.611974,95689
1875,38.199579,-121.61825,95690
1876,38.627951,-121.593287,95691
1877,39.043066,-121.409804,95692
1878,38.399281,-121.210116,95693
1879,38.568866,-122.079781,95694
1880,38.687045,-121.857077,95695
1881,38.985882,-120.978665,95703
1882,38.750132,-120.675412,95709
1883,39.111833,-120.877969,95713
1884,38.76661,-120.223932,95720
1885,39.009801,-121.034707,95722
1886,38.80035,-120.503871,95726
1887,38.840282,-120.150225,95735
1888,38.577805,-121.201787,95742
1889,38.747526,-121.180092,95746
1890,38.78207,-121.373155,95747
1891,38.344888,-121.431231,95757
1892,38.427813,-121.444696,95758
1893,38.685087,-121.063769,95762
1894,38.815548,-121.280172,95765
1895,38.698692,-121.699462,95776
1896,38.58323,-121.478101,95811
1897,38.580568,-121.49559,95814
1898,38.605407,-121.447593,95815
1899,38.571576,-121.466465,95816
1900,38.550547,-121.456373,95817
1901,38.554487,-121.497058,95818
1902,38.569828,-121.440067,95819
1903,38.534879,-121.444372,95820
1904,38.625693,-121.384916,95821
1905,38.512787,-121.493618,95822
1906,38.474099,-121.443454,95823
1907,38.517584,-121.440739,95824
1908,38.591897,-121.408467,95825
1909,38.543754,-121.377692,95826
1910,38.55612,-121.32426,95827
1911,38.48879,-121.395838,95828
1912,38.489546,-121.323452,95829
1913,38.490508,-121.284171,95830
1914,38.493966,-121.529188,95831
1915,38.44705,-121.496114,95832
1916,38.619049,-121.517552,95833
1917,38.635212,-121.518608,95834
1918,38.670649,-121.525983,95835
1919,38.693765,-121.598941,95837
1920,38.645724,-121.445254,95838
1921,38.66037,-121.347394,95841
1922,38.68681,-121.349144,95842
1923,38.715463,-121.363422,95843
1924,38.584047,-121.375846,95864
1925,39.223939,-121.49405,95901
1926,39.106099,-121.36818,95903
1927,39.491126,-120.817232,95910
1928,39.016702,-122.062143,95912
1929,39.449004,-121.330521,95914
1930,39.665539,-121.351956,95916
1931,39.409686,-121.756653,95917
1932,39.301229,-121.337929,95918
1933,39.432882,-121.261143,95919
1934,39.449795,-121.936372,95920
1935,39.488286,-121.066851,95922
1936,40.133728,-121.092693,95923
1937,39.484108,-121.192649,95925
1938,39.745628,-121.843834,95926
1939,39.68571,-121.844084,95928
1940,39.546887,-121.176215,95930
1941,39.266469,-121.978604,95932
1942,40.0601,-120.907957,95934
1943,39.379344,-121.192261,95935
1944,39.604713,-121.795288,95938
1945,39.571982,-122.580827,95939
1946,39.516314,-121.250934,95941
1947,40.01945,-121.566635,95942
1948,39.584807,-122.032297,95943
1949,39.196387,-120.972289,95945
1950,39.215586,-121.20324,95946
1951,40.174566,-120.819756,95947
1952,39.339264,-121.770785,95948
1953,39.09923,-121.138848,95949
1954,39.259022,-121.776826,95953
1955,39.884654,-121.586788,95954
1956,39.060921,-121.827155,95957
1957,39.347811,-120.918728,95959
1958,39.403216,-121.034486,95960
1959,39.040304,-121.560484,95961
1960,39.34479,-121.264555,95962
1961,39.736308,-122.259338,95963
1962,39.593945,-121.581363,95965
1963,39.47536,-121.41411,95966
1964,39.435211,-121.551925,95968
1965,39.716846,-121.64618,95969
1966,39.398424,-122.060946,95970
1967,39.940063,-120.891327,95971
1968,39.891624,-121.841982,95973
1969,39.224353,-121.151593,95975
1970,39.176595,-121.291692,95977
1971,39.302035,-122.51116,95979
1972,39.679484,-120.998573,95981
1973,39.172726,-121.805819,95982
1974,40.077884,-120.707289,95983
1975,39.105126,-122.283003,95987
1976,39.491654,-122.26208,95988
1977,38.994127,-121.594574,95991
1978,39.082497,-121.680114,95993
1979,40.601778,-122.454973,96001
1980,40.527834,-122.318749,96002
1981,40.751937,-122.230678,96003
1982,41.135964,-120.840063,96006
1983,40.458029,-122.27783,96007
1984,40.704869,-122.120038,96008
1985,40.91378,-123.307421,96010
1986,40.973657,-121.692399,96013
1987,41.326646,-122.773654,96014
1988,41.487278,-120.912416,96015
1989,40.894269,-121.50702,96016
1990,41.076875,-122.253652,96017
1991,40.676564,-122.380909,96019
1992,40.39792,-121.298384,96020
1993,39.923446,-122.270806,96021
1994,40.336387,-122.448511,96022
1995,41.928894,-121.906809,96023
1996,40.54663,-122.880891,96024
1997,41.209942,-122.307935,96025
1998,41.399483,-123.068855,96027
1999,41.006417,-121.480741,96028
2000,39.94026,-122.4892,96029
2001,41.186066,-123.181796,96031
2002,41.609516,-122.963525,96032
2003,40.781633,-122.584148,96033
2004,41.428284,-122.609441,96034
2005,40.045637,-122.184859,96035
2006,41.6071,-122.545715,96038
2007,41.687905,-123.483269,96039
2008,40.793535,-121.438607,96040
2009,40.525723,-123.193917,96041
2010,41.93095,-122.510081,96044
2011,40.471076,-122.660955,96047
2012,40.829014,-123.022859,96048
2013,41.89888,-122.888552,96050
2014,40.9332,-122.382788,96051
2015,40.738391,-122.821085,96052
2016,40.103236,-122.074735,96055
2017,41.028176,-121.308316,96056
2018,41.268682,-121.93094,96057
2019,41.727044,-121.907369,96058
2020,40.421637,-121.833052,96059
2021,40.338068,-121.479071,96061
2022,40.580119,-122.041403,96062
2023,41.754853,-122.365534,96064
2024,40.87908,-121.893264,96065
2025,41.314337,-122.380798,96067
2026,40.685336,-122.016069,96069
2027,40.663854,-121.46106,96071
2028,40.603066,-122.186657,96073
2029,40.343242,-121.852205,96075
2030,40.391542,-122.937883,96076
2031,40.18189,-122.377104,96080
2032,41.740719,-123.077404,96085
2033,41.92416,-123.260782,96086
2034,40.51087,-121.876112,96088
2035,41.034706,-122.791321,96091
2036,41.456579,-122.469367,96094
2037,40.654093,-121.822848,96096
2038,41.756147,-122.659466,96097
2039,41.452711,-120.53846,96101
2040,39.805581,-120.66596,96103
2041,41.506276,-120.143106,96104
2042,39.753579,-120.054995,96105
2043,38.425282,-119.475743,96107
2044,41.770116,-120.431104,96108
2045,40.019715,-120.099183,96109
2046,41.858844,-120.104998,96112
2047,40.296745,-120.499838,96114
2048,41.70183,-120.134337,96115
2049,40.533462,-120.235356,96117
2050,39.639597,-120.247144,96118
2051,38.743384,-119.867624,96120
2052,40.164393,-120.380042,96121
2053,39.825228,-120.477053,96122
2054,40.728194,-120.39628,96123
2055,39.641871,-120.445264,96124
2056,39.602711,-120.63615,96125
2057,40.358768,-120.408154,96128
2058,39.78927,-120.357278,96129
2059,40.551757,-120.675673,96130
2060,40.914751,-120.402175,96132
2061,38.620964,-119.505184,96133
2062,41.767323,-121.440546,96134
2063,40.345753,-120.081154,96136
2064,40.270731,-121.039461,96137
2065,39.198047,-120.237787,96146
2066,38.869825,-120.008594,96150
2067,39.313089,-120.207783,96161
